,name,dataset,networktype,degs,thres_access,fpr,edge_cutoff_expr,max_tf,section,zero_fraction,positive_fraction_nz,negative_fraction_nz
4576,Mono_cellstate_5_075_001_4000_25_1000,Mono,cellstate,5,0.75,0.01,4000,25,lower_triangle,0.7907407407407407,0.6637168141592921,0.336283185840708
4577,Mono_cellstate_5_075_001_4000_25_1000,Mono,cellstate,5,0.75,0.01,4000,25,upper_triangle,0.7407407407407407,0.6023809523809524,0.3976190476190476
4578,Mono_cellstate_5_075_001_4000_50_1000,Mono,cellstate,5,0.75,0.01,4000,50,diagonal_window,0.80072777681511,0.8626086956521739,0.1373913043478261
4579,Mono_cellstate_5_075_001_4000_50_1000,Mono,cellstate,5,0.75,0.01,4000,50,lower_triangle,0.8104521432765708,0.6499380421313506,0.3500619578686493
4580,Mono_cellstate_5_075_001_4000_50_1000,Mono,cellstate,5,0.75,0.01,4000,50,upper_triangle,0.7944803288314739,0.64,0.36
4581,Mono_cellstate_5_075_001_4000_75_1000,Mono,cellstate,5,0.75,0.01,4000,75,diagonal_window,0.8083320845197063,0.8608287724784989,0.13917122752150118
4582,Mono_cellstate_5_075_001_4000_75_1000,Mono,cellstate,5,0.75,0.01,4000,75,lower_triangle,0.8119195046439629,0.6739826245999085,0.32601737540009146
4583,Mono_cellstate_5_075_001_4000_75_1000,Mono,cellstate,5,0.75,0.01,4000,75,upper_triangle,0.8134674922600619,0.6371599815583218,0.3628400184416782
4584,Mono_cellstate_5_075_001_4000_100_1000,Mono,cellstate,5,0.75,0.01,4000,100,diagonal_window,0.8188426868275661,0.8619582664526485,0.13804173354735153
4585,Mono_cellstate_5_075_001_4000_100_1000,Mono,cellstate,5,0.75,0.01,4000,100,lower_triangle,0.8143997419979038,0.6776715899218071,0.32232841007819285
4586,Mono_cellstate_5_075_001_4000_100_1000,Mono,cellstate,5,0.75,0.01,4000,100,upper_triangle,0.8169797629605741,0.6572687224669603,0.34273127753303967
4587,Mono_cellstate_5_075_002_2000_10_1000,Mono,cellstate,5,0.75,0.02,2000,10,diagonal_window,0.7797356828193832,0.6628571428571428,0.33714285714285713
4588,Mono_cellstate_5_075_002_2000_10_1000,Mono,cellstate,5,0.75,0.02,2000,10,lower_triangle,0.8103448275862069,0.18181818181818182,0.8181818181818182
4589,Mono_cellstate_5_075_002_2000_10_1000,Mono,cellstate,5,0.75,0.02,2000,10,upper_triangle,0.7463054187192119,0.17475728155339806,0.8252427184466019
4590,Mono_cellstate_5_075_002_2000_25_1000,Mono,cellstate,5,0.75,0.02,2000,25,diagonal_window,0.7422830518345952,0.7152542372881356,0.2847457627118644
4591,Mono_cellstate_5_075_002_2000_25_1000,Mono,cellstate,5,0.75,0.02,2000,25,lower_triangle,0.7719363198815253,0.3847402597402597,0.6152597402597403
4592,Mono_cellstate_5_075_002_2000_25_1000,Mono,cellstate,5,0.75,0.02,2000,25,upper_triangle,0.7267678637541651,0.3943089430894309,0.6056910569105691
4593,Mono_cellstate_5_075_002_2000_50_1000,Mono,cellstate,5,0.75,0.02,2000,50,diagonal_window,0.7804544677942935,0.7447470817120623,0.2552529182879377
4594,Mono_cellstate_5_075_002_2000_50_1000,Mono,cellstate,5,0.75,0.02,2000,50,lower_triangle,0.8081567555251766,0.41983372921615203,0.580166270783848
4595,Mono_cellstate_5_075_002_2000_50_1000,Mono,cellstate,5,0.75,0.02,2000,50,upper_triangle,0.7943722943722944,0.38725761772853184,0.6127423822714682
4596,Mono_cellstate_5_075_002_2000_75_1000,Mono,cellstate,5,0.75,0.02,2000,75,diagonal_window,0.7942264988897113,0.741726618705036,0.258273381294964
4597,Mono_cellstate_5_075_002_2000_75_1000,Mono,cellstate,5,0.75,0.02,2000,75,lower_triangle,0.8223711772098868,0.4528301886792453,0.5471698113207547
4598,Mono_cellstate_5_075_002_2000_75_1000,Mono,cellstate,5,0.75,0.02,2000,75,upper_triangle,0.8180980310012568,0.4002763703362506,0.5997236296637494
4599,Mono_cellstate_5_075_002_2000_100_1000,Mono,cellstate,5,0.75,0.02,2000,100,diagonal_window,0.810377222141928,0.729420731707317,0.2705792682926829
4600,Mono_cellstate_5_075_002_2000_100_1000,Mono,cellstate,5,0.75,0.02,2000,100,lower_triangle,0.8288352838149828,0.4265116279069767,0.5734883720930233
4601,Mono_cellstate_5_075_002_2000_100_1000,Mono,cellstate,5,0.75,0.02,2000,100,upper_triangle,0.8071809569301808,0.40957886044591246,0.5904211395540875
4602,Mono_cellstate_5_075_002_3000_10_1000,Mono,cellstate,5,0.75,0.02,3000,10,diagonal_window,0.7107776261937244,0.6863207547169812,0.3136792452830189
4603,Mono_cellstate_5_075_002_3000_10_1000,Mono,cellstate,5,0.75,0.02,3000,10,lower_triangle,0.76,0.19230769230769232,0.8076923076923077
4604,Mono_cellstate_5_075_002_3000_10_1000,Mono,cellstate,5,0.75,0.02,3000,10,upper_triangle,0.7169230769230769,0.25,0.75
4605,Mono_cellstate_5_075_002_3000_25_1000,Mono,cellstate,5,0.75,0.02,3000,25,diagonal_window,0.6785090273733255,0.7554347826086957,0.24456521739130435
4606,Mono_cellstate_5_075_002_3000_25_1000,Mono,cellstate,5,0.75,0.02,3000,25,lower_triangle,0.7275083302480563,0.452445652173913,0.5475543478260869
4607,Mono_cellstate_5_075_002_3000_25_1000,Mono,cellstate,5,0.75,0.02,3000,25,upper_triangle,0.6719733432062199,0.45146726862302483,0.5485327313769752
4608,Mono_cellstate_5_075_002_3000_50_1000,Mono,cellstate,5,0.75,0.02,3000,50,diagonal_window,0.7268744734625106,0.7982726711906231,0.20172732880937694
4609,Mono_cellstate_5_075_002_3000_50_1000,Mono,cellstate,5,0.75,0.02,3000,50,lower_triangle,0.7563294637921504,0.5317604355716878,0.46823956442831216
4610,Mono_cellstate_5_075_002_3000_50_1000,Mono,cellstate,5,0.75,0.02,3000,50,upper_triangle,0.7379767827529021,0.5037974683544304,0.4962025316455696
4611,Mono_cellstate_5_075_002_3000_75_1000,Mono,cellstate,5,0.75,0.02,3000,75,diagonal_window,0.7407846039970393,0.788692175899486,0.211307824100514
4612,Mono_cellstate_5_075_002_3000_75_1000,Mono,cellstate,5,0.75,0.02,3000,75,lower_triangle,0.7742773355676581,0.526354862657758,0.473645137342242
4613,Mono_cellstate_5_075_002_3000_75_1000,Mono,cellstate,5,0.75,0.02,3000,75,upper_triangle,0.7579388353581902,0.4918656974731741,0.5081343025268259
4614,Mono_cellstate_5_075_002_3000_100_1000,Mono,cellstate,5,0.75,0.02,3000,100,diagonal_window,0.7522988505747127,0.7720417633410673,0.22795823665893272
4615,Mono_cellstate_5_075_002_3000_100_1000,Mono,cellstate,5,0.75,0.02,3000,100,lower_triangle,0.7785377358490566,0.5388711395101171,0.46112886048988283
4616,Mono_cellstate_5_075_002_3000_100_1000,Mono,cellstate,5,0.75,0.02,3000,100,upper_triangle,0.7604559748427673,0.5027896291434197,0.49721037085658026
4617,Mono_cellstate_5_075_002_4000_10_1000,Mono,cellstate,5,0.75,0.02,4000,10,diagonal_window,0.6418826739427013,0.7638095238095238,0.2361904761904762
4618,Mono_cellstate_5_075_002_4000_10_1000,Mono,cellstate,5,0.75,0.02,4000,10,lower_triangle,0.6646153846153846,0.45871559633027525,0.5412844036697247
4619,Mono_cellstate_5_075_002_4000_10_1000,Mono,cellstate,5,0.75,0.02,4000,10,upper_triangle,0.6338461538461538,0.4789915966386555,0.5210084033613446
4620,Mono_cellstate_5_075_002_4000_25_1000,Mono,cellstate,5,0.75,0.02,4000,25,diagonal_window,0.6470588235294118,0.7929042904290429,0.2070957095709571
4621,Mono_cellstate_5_075_002_4000_25_1000,Mono,cellstate,5,0.75,0.02,4000,25,lower_triangle,0.6904850055534987,0.5861244019138756,0.4138755980861244
4622,Mono_cellstate_5_075_002_4000_25_1000,Mono,cellstate,5,0.75,0.02,4000,25,upper_triangle,0.6379118844872269,0.5940695296523517,0.4059304703476483
4623,Mono_cellstate_5_075_002_4000_50_1000,Mono,cellstate,5,0.75,0.02,4000,50,diagonal_window,0.681568888150241,0.81419624217119,0.18580375782881003
4624,Mono_cellstate_5_075_002_4000_50_1000,Mono,cellstate,5,0.75,0.02,4000,50,lower_triangle,0.721339630742808,0.6232665639445301,0.37673343605546994
4625,Mono_cellstate_5_075_002_4000_50_1000,Mono,cellstate,5,0.75,0.02,4000,50,upper_triangle,0.6872048089308717,0.5950583390528483,0.40494166094715167
4626,Mono_cellstate_5_075_002_4000_75_1000,Mono,cellstate,5,0.75,0.02,4000,75,diagonal_window,0.7065877128053294,0.8425832492431887,0.1574167507568113
4627,Mono_cellstate_5_075_002_4000_75_1000,Mono,cellstate,5,0.75,0.02,4000,75,lower_triangle,0.7284457478005865,0.6460968836778772,0.3539031163221228
4628,Mono_cellstate_5_075_002_4000_75_1000,Mono,cellstate,5,0.75,0.02,4000,75,upper_triangle,0.7077503142019271,0.6255733944954128,0.3744266055045872
4629,Mono_cellstate_5_075_002_4000_100_1000,Mono,cellstate,5,0.75,0.02,4000,100,diagonal_window,0.7142650672062437,0.8492665655032878,0.1507334344967122
4630,Mono_cellstate_5_075_002_4000_100_1000,Mono,cellstate,5,0.75,0.02,4000,100,lower_triangle,0.7356898336119736,0.6469879518072289,0.3530120481927711
4631,Mono_cellstate_5_075_002_4000_100_1000,Mono,cellstate,5,0.75,0.02,4000,100,upper_triangle,0.7041636812355704,0.6383207750269106,0.36167922497308935
4632,Mono_cellstate_5_075_003_2000_10_1000,Mono,cellstate,5,0.75,0.03,2000,10,diagonal_window,0.7312138728323699,0.5403225806451613,0.4596774193548387
4633,Mono_cellstate_5_075_003_2000_10_1000,Mono,cellstate,5,0.75,0.03,2000,10,lower_triangle,0.7282608695652174,0.32,0.68
4634,Mono_cellstate_5_075_003_2000_10_1000,Mono,cellstate,5,0.75,0.03,2000,10,upper_triangle,0.677536231884058,0.2808988764044944,0.7191011235955056
4635,Mono_cellstate_5_075_003_2000_25_1000,Mono,cellstate,5,0.75,0.03,2000,25,diagonal_window,0.7337883959044369,0.7329059829059829,0.2670940170940171
4636,Mono_cellstate_5_075_003_2000_25_1000,Mono,cellstate,5,0.75,0.03,2000,25,lower_triangle,0.7571929824561403,0.3684971098265896,0.6315028901734104
4637,Mono_cellstate_5_075_003_2000_25_1000,Mono,cellstate,5,0.75,0.03,2000,25,upper_triangle,0.727719298245614,0.38144329896907214,0.6185567010309279
4638,Mono_cellstate_5_075_003_2000_50_1000,Mono,cellstate,5,0.75,0.03,2000,50,diagonal_window,0.7749645892351275,0.8033044846577498,0.1966955153422502
4639,Mono_cellstate_5_075_003_2000_50_1000,Mono,cellstate,5,0.75,0.03,2000,50,lower_triangle,0.7888779527559056,0.40501165501165504,0.594988344988345
4640,Mono_cellstate_5_075_003_2000_50_1000,Mono,cellstate,5,0.75,0.03,2000,50,upper_triangle,0.7798966535433071,0.3823365008384572,0.6176634991615427
4641,Mono_cellstate_5_075_003_2000_75_1000,Mono,cellstate,5,0.75,0.03,2000,75,diagonal_window,0.800565981531129,0.7893950709484691,0.210604929051531
4642,Mono_cellstate_5_075_003_2000_75_1000,Mono,cellstate,5,0.75,0.03,2000,75,lower_triangle,0.8147865206688736,0.40238313473877174,0.5976168652612283
4643,Mono_cellstate_5_075_003_2000_75_1000,Mono,cellstate,5,0.75,0.03,2000,75,upper_triangle,0.8130888719124013,0.38782924613987285,0.6121707538601272
4644,Mono_cellstate_5_075_003_2000_100_1000,Mono,cellstate,5,0.75,0.03,2000,100,diagonal_window,0.8083745274789182,0.7685887708649469,0.2314112291350531
4645,Mono_cellstate_5_075_003_2000_100_1000,Mono,cellstate,5,0.75,0.03,2000,100,lower_triangle,0.8198016608884947,0.42013422818791946,0.5798657718120805
4646,Mono_cellstate_5_075_003_2000_100_1000,Mono,cellstate,5,0.75,0.03,2000,100,upper_triangle,0.8120615980004837,0.4011154011154011,0.5988845988845989
4647,Mono_cellstate_5_075_003_3000_10_1000,Mono,cellstate,5,0.75,0.03,3000,10,diagonal_window,0.684971098265896,0.5894495412844036,0.4105504587155963
4648,Mono_cellstate_5_075_003_3000_10_1000,Mono,cellstate,5,0.75,0.03,3000,10,lower_triangle,0.7137681159420289,0.35443037974683544,0.6455696202531646
4649,Mono_cellstate_5_075_003_3000_10_1000,Mono,cellstate,5,0.75,0.03,3000,10,upper_triangle,0.6304347826086957,0.3235294117647059,0.6764705882352942
4650,Mono_cellstate_5_075_003_3000_25_1000,Mono,cellstate,5,0.75,0.03,3000,25,diagonal_window,0.651473040578099,0.7248803827751196,0.2751196172248804
4651,Mono_cellstate_5_075_003_3000_25_1000,Mono,cellstate,5,0.75,0.03,3000,25,lower_triangle,0.6959706959706959,0.39430449069003287,0.6056955093099672
4652,Mono_cellstate_5_075_003_3000_25_1000,Mono,cellstate,5,0.75,0.03,3000,25,upper_triangle,0.6663336663336663,0.4031936127744511,0.5968063872255489
4653,Mono_cellstate_5_075_003_3000_50_1000,Mono,cellstate,5,0.75,0.03,3000,50,diagonal_window,0.7076663858466723,0.7579250720461095,0.2420749279538905
4654,Mono_cellstate_5_075_003_3000_50_1000,Mono,cellstate,5,0.75,0.03,3000,50,lower_triangle,0.7335544499723604,0.4713692946058091,0.5286307053941909
4655,Mono_cellstate_5_075_003_3000_50_1000,Mono,cellstate,5,0.75,0.03,3000,50,upper_triangle,0.7161967938087341,0.452668484612388,0.547331515387612
4656,Mono_cellstate_5_075_003_3000_75_1000,Mono,cellstate,5,0.75,0.03,3000,75,diagonal_window,0.7188136086071533,0.765770423991727,0.23422957600827302
4657,Mono_cellstate_5_075_003_3000_75_1000,Mono,cellstate,5,0.75,0.03,3000,75,lower_triangle,0.7399016367007982,0.49101053936763794,0.5089894606323621
4658,Mono_cellstate_5_075_003_3000_75_1000,Mono,cellstate,5,0.75,0.03,3000,75,upper_triangle,0.743287914214303,0.4547738693467337,0.5452261306532663
4659,Mono_cellstate_5_075_003_3000_100_1000,Mono,cellstate,5,0.75,0.03,3000,100,diagonal_window,0.722448386158767,0.750654793085385,0.24934520691461498
4660,Mono_cellstate_5_075_003_3000_100_1000,Mono,cellstate,5,0.75,0.03,3000,100,lower_triangle,0.7458679351769734,0.48826142131979694,0.511738578680203
4661,Mono_cellstate_5_075_003_3000_100_1000,Mono,cellstate,5,0.75,0.03,3000,100,upper_triangle,0.7431266629041361,0.4463276836158192,0.5536723163841808
4662,Mono_cellstate_5_075_003_4000_10_1000,Mono,cellstate,5,0.75,0.03,4000,10,diagonal_window,0.6308771929824561,0.6406844106463878,0.3593155893536122
4663,Mono_cellstate_5_075_003_4000_10_1000,Mono,cellstate,5,0.75,0.03,4000,10,lower_triangle,0.66,0.5,0.5
4664,Mono_cellstate_5_075_003_4000_10_1000,Mono,cellstate,5,0.75,0.03,4000,10,upper_triangle,0.58,0.46825396825396826,0.5317460317460317
4665,Mono_cellstate_5_075_003_4000_25_1000,Mono,cellstate,5,0.75,0.03,4000,25,diagonal_window,0.6075085324232082,0.755072463768116,0.24492753623188407
4666,Mono_cellstate_5_075_003_4000_25_1000,Mono,cellstate,5,0.75,0.03,4000,25,lower_triangle,0.6414035087719299,0.49021526418786693,0.5097847358121331
4667,Mono_cellstate_5_075_003_4000_25_1000,Mono,cellstate,5,0.75,0.03,4000,25,upper_triangle,0.6294736842105263,0.48484848484848486,0.5151515151515151
4668,Mono_cellstate_5_075_003_4000_50_1000,Mono,cellstate,5,0.75,0.03,4000,50,diagonal_window,0.6587982832618026,0.8011611030478955,0.1988388969521045
4669,Mono_cellstate_5_075_003_4000_50_1000,Mono,cellstate,5,0.75,0.03,4000,50,lower_triangle,0.6932190838887126,0.5420689655172414,0.4579310344827586
4670,Mono_cellstate_5_075_003_4000_50_1000,Mono,cellstate,5,0.75,0.03,4000,50,upper_triangle,0.6694171162593886,0.51264,0.48736
4671,Mono_cellstate_5_075_003_4000_75_1000,Mono,cellstate,5,0.75,0.03,4000,75,diagonal_window,0.6725171859002487,0.8083966056275123,0.19160339437248772
4672,Mono_cellstate_5_075_003_4000_75_1000,Mono,cellstate,5,0.75,0.03,4000,75,lower_triangle,0.6961456802221133,0.5616769685568396,0.4383230314431604
4673,Mono_cellstate_5_075_003_4000_75_1000,Mono,cellstate,5,0.75,0.03,4000,75,upper_triangle,0.6852849910174751,0.5365853658536586,0.4634146341463415
4674,Mono_cellstate_5_075_003_4000_100_1000,Mono,cellstate,5,0.75,0.03,4000,100,diagonal_window,0.6711952594305536,0.796923076923077,0.20307692307692307
4675,Mono_cellstate_5_075_003_4000_100_1000,Mono,cellstate,5,0.75,0.03,4000,100,lower_triangle,0.6920627338587692,0.5679937952430196,0.43200620475698037
4676,Mono_cellstate_5_075_003_4000_100_1000,Mono,cellstate,5,0.75,0.03,4000,100,upper_triangle,0.6935753522808693,0.5401402961808262,0.4598597038191738
4677,Mono_cellstate_5_09_0005_2000_10_1000,Mono,cellstate,5,0.9,0.005,2000,10,diagonal_window,0.8195089581950896,0.8014705882352942,0.19852941176470587
4678,Mono_cellstate_5_09_0005_2000_10_1000,Mono,cellstate,5,0.9,0.005,2000,10,lower_triangle,0.8547008547008547,0.5490196078431373,0.45098039215686275
4679,Mono_cellstate_5_09_0005_2000_10_1000,Mono,cellstate,5,0.9,0.005,2000,10,upper_triangle,0.8347578347578347,0.5172413793103449,0.4827586206896552
4680,Mono_cellstate_5_09_0005_2000_25_1000,Mono,cellstate,5,0.9,0.005,2000,25,diagonal_window,0.8422828226033174,0.8270944741532977,0.17290552584670232
4681,Mono_cellstate_5_09_0005_2000_25_1000,Mono,cellstate,5,0.9,0.005,2000,25,lower_triangle,0.8769651401230348,0.6666666666666666,0.3333333333333333
4682,Mono_cellstate_5_09_0005_2000_25_1000,Mono,cellstate,5,0.9,0.005,2000,25,upper_triangle,0.859876965140123,0.5951219512195122,0.40487804878048783
4683,Mono_cellstate_5_09_0005_2000_50_1000,Mono,cellstate,5,0.9,0.005,2000,50,diagonal_window,0.8662386302835741,0.8706666666666667,0.12933333333333333
4684,Mono_cellstate_5_09_0005_2000_50_1000,Mono,cellstate,5,0.9,0.005,2000,50,lower_triangle,0.8847644044494438,0.6811279826464208,0.3188720173535792
4685,Mono_cellstate_5_09_0005_2000_50_1000,Mono,cellstate,5,0.9,0.005,2000,50,upper_triangle,0.875140607424072,0.6576576576576577,0.34234234234234234
4686,Mono_cellstate_5_09_0005_2000_75_1000,Mono,cellstate,5,0.9,0.005,2000,75,diagonal_window,0.8811662726556344,0.8567639257294429,0.14323607427055704
4687,Mono_cellstate_5_09_0005_2000_75_1000,Mono,cellstate,5,0.9,0.005,2000,75,lower_triangle,0.8863026819923372,0.7127211457455771,0.2872788542544229
4688,Mono_cellstate_5_09_0005_2000_75_1000,Mono,cellstate,5,0.9,0.005,2000,75,upper_triangle,0.8843869731800766,0.6735708367854184,0.3264291632145816
4689,Mono_cellstate_5_09_0005_2000_100_1000,Mono,cellstate,5,0.9,0.005,2000,100,diagonal_window,0.8833385530848732,0.8577181208053691,0.14228187919463087
4690,Mono_cellstate_5_09_0005_2000_100_1000,Mono,cellstate,5,0.9,0.005,2000,100,lower_triangle,0.8871988663202646,0.7144053601340034,0.28559463986599665
4691,Mono_cellstate_5_09_0005_2000_100_1000,Mono,cellstate,5,0.9,0.005,2000,100,upper_triangle,0.8841757203589986,0.6704730831973899,0.3295269168026101
4692,Mono_cellstate_5_09_0005_3000_10_1000,Mono,cellstate,5,0.9,0.005,3000,10,diagonal_window,0.8195089581950896,0.8014705882352942,0.19852941176470587
4693,Mono_cellstate_5_09_0005_3000_10_1000,Mono,cellstate,5,0.9,0.005,3000,10,lower_triangle,0.8547008547008547,0.5490196078431373,0.45098039215686275
4694,Mono_cellstate_5_09_0005_3000_10_1000,Mono,cellstate,5,0.9,0.005,3000,10,upper_triangle,0.8347578347578347,0.5172413793103449,0.4827586206896552
4695,Mono_cellstate_5_09_0005_3000_25_1000,Mono,cellstate,5,0.9,0.005,3000,25,diagonal_window,0.8422828226033174,0.8253119429590018,0.1746880570409982
4696,Mono_cellstate_5_09_0005_3000_25_1000,Mono,cellstate,5,0.9,0.005,3000,25,lower_triangle,0.8769651401230348,0.6694444444444444,0.33055555555555555
4697,Mono_cellstate_5_09_0005_3000_25_1000,Mono,cellstate,5,0.9,0.005,3000,25,upper_triangle,0.859876965140123,0.5951219512195122,0.40487804878048783
4698,Mono_cellstate_5_09_0005_3000_50_1000,Mono,cellstate,5,0.9,0.005,3000,50,diagonal_window,0.8667736757624398,0.8714859437751004,0.1285140562248996
4699,Mono_cellstate_5_09_0005_3000_50_1000,Mono,cellstate,5,0.9,0.005,3000,50,lower_triangle,0.8855143107111612,0.675764192139738,0.324235807860262
4700,Mono_cellstate_5_09_0005_3000_50_1000,Mono,cellstate,5,0.9,0.005,3000,50,upper_triangle,0.8740157480314961,0.6617063492063492,0.3382936507936508
4701,Mono_cellstate_5_09_0005_3000_75_1000,Mono,cellstate,5,0.9,0.005,3000,75,diagonal_window,0.8841607565011821,0.8707482993197279,0.1292517006802721
4702,Mono_cellstate_5_09_0005_3000_75_1000,Mono,cellstate,5,0.9,0.005,3000,75,lower_triangle,0.8859195402298851,0.707808564231738,0.29219143576826195
4703,Mono_cellstate_5_09_0005_3000_75_1000,Mono,cellstate,5,0.9,0.005,3000,75,upper_triangle,0.8829501915708812,0.6718494271685761,0.3281505728314239
4704,Mono_cellstate_5_09_0005_3000_100_1000,Mono,cellstate,5,0.9,0.005,3000,100,diagonal_window,0.8833385530848732,0.8590604026845637,0.14093959731543623
4705,Mono_cellstate_5_09_0005_3000_100_1000,Mono,cellstate,5,0.9,0.005,3000,100,lower_triangle,0.8871988663202646,0.7152428810720268,0.2847571189279732
4706,Mono_cellstate_5_09_0005_3000_100_1000,Mono,cellstate,5,0.9,0.005,3000,100,upper_triangle,0.8841757203589986,0.668026101141925,0.33197389885807504
4707,Mono_cellstate_5_09_0005_4000_10_1000,Mono,cellstate,5,0.9,0.005,4000,10,diagonal_window,0.8195089581950896,0.8014705882352942,0.19852941176470587
4708,Mono_cellstate_5_09_0005_4000_10_1000,Mono,cellstate,5,0.9,0.005,4000,10,lower_triangle,0.8547008547008547,0.5294117647058824,0.47058823529411764
4709,Mono_cellstate_5_09_0005_4000_10_1000,Mono,cellstate,5,0.9,0.005,4000,10,upper_triangle,0.8347578347578347,0.5172413793103449,0.4827586206896552
4710,Mono_cellstate_5_09_0005_4000_25_1000,Mono,cellstate,5,0.9,0.005,4000,25,diagonal_window,0.8422828226033174,0.8270944741532977,0.17290552584670232
4711,Mono_cellstate_5_09_0005_4000_25_1000,Mono,cellstate,5,0.9,0.005,4000,25,lower_triangle,0.8769651401230348,0.6666666666666666,0.3333333333333333
4712,Mono_cellstate_5_09_0005_4000_25_1000,Mono,cellstate,5,0.9,0.005,4000,25,upper_triangle,0.859876965140123,0.5951219512195122,0.40487804878048783
4713,Mono_cellstate_5_09_0005_4000_50_1000,Mono,cellstate,5,0.9,0.005,4000,50,diagonal_window,0.8669520242553951,0.8833780160857909,0.11662198391420911
4714,Mono_cellstate_5_09_0005_4000_50_1000,Mono,cellstate,5,0.9,0.005,4000,50,lower_triangle,0.8830146231721034,0.6784188034188035,0.3215811965811966
4715,Mono_cellstate_5_09_0005_4000_50_1000,Mono,cellstate,5,0.9,0.005,4000,50,upper_triangle,0.8763904511936008,0.6511627906976745,0.3488372093023256
4716,Mono_cellstate_5_09_0005_4000_75_1000,Mono,cellstate,5,0.9,0.005,4000,75,diagonal_window,0.8871552403467297,0.8687150837988827,0.13128491620111732
4717,Mono_cellstate_5_09_0005_4000_75_1000,Mono,cellstate,5,0.9,0.005,4000,75,lower_triangle,0.8839080459770114,0.7070957095709571,0.2929042904290429
4718,Mono_cellstate_5_09_0005_4000_75_1000,Mono,cellstate,5,0.9,0.005,4000,75,upper_triangle,0.8834291187739464,0.6721446179129006,0.3278553820870994
4719,Mono_cellstate_5_09_0005_4000_100_1000,Mono,cellstate,5,0.9,0.005,4000,100,diagonal_window,0.8833385530848732,0.8577181208053691,0.14228187919463087
4720,Mono_cellstate_5_09_0005_4000_100_1000,Mono,cellstate,5,0.9,0.005,4000,100,lower_triangle,0.8871988663202646,0.7152428810720268,0.2847571189279732
4721,Mono_cellstate_5_09_0005_4000_100_1000,Mono,cellstate,5,0.9,0.005,4000,100,upper_triangle,0.8841757203589986,0.6696574225122349,0.3303425774877651
4722,Mono_cellstate_5_09_001_2000_10_1000,Mono,cellstate,5,0.9,0.01,2000,10,diagonal_window,0.7889847378898474,0.710691823899371,0.2893081761006289
4723,Mono_cellstate_5_09_001_2000_10_1000,Mono,cellstate,5,0.9,0.01,2000,10,lower_triangle,0.8404558404558404,0.35714285714285715,0.6428571428571429
4724,Mono_cellstate_5_09_001_2000_10_1000,Mono,cellstate,5,0.9,0.01,2000,10,upper_triangle,0.8148148148148148,0.3076923076923077,0.6923076923076923
4725,Mono_cellstate_5_09_001_2000_25_1000,Mono,cellstate,5,0.9,0.01,2000,25,diagonal_window,0.7793218454697054,0.7594458438287154,0.24055415617128464
4726,Mono_cellstate_5_09_001_2000_25_1000,Mono,cellstate,5,0.9,0.01,2000,25,lower_triangle,0.8185148185148186,0.6385321100917432,0.3614678899082569
4727,Mono_cellstate_5_09_001_2000_25_1000,Mono,cellstate,5,0.9,0.01,2000,25,upper_triangle,0.7768897768897769,0.5567164179104478,0.44328358208955226
4728,Mono_cellstate_5_09_001_2000_50_1000,Mono,cellstate,5,0.9,0.01,2000,50,diagonal_window,0.8064801699716714,0.8398902104300091,0.16010978956999086
4729,Mono_cellstate_5_09_001_2000_50_1000,Mono,cellstate,5,0.9,0.01,2000,50,lower_triangle,0.8453494094488189,0.609387430389817,0.390612569610183
4730,Mono_cellstate_5_09_001_2000_50_1000,Mono,cellstate,5,0.9,0.01,2000,50,upper_triangle,0.8068405511811023,0.6178343949044586,0.3821656050955414
4731,Mono_cellstate_5_09_001_2000_75_1000,Mono,cellstate,5,0.9,0.01,2000,75,diagonal_window,0.8227480916030534,0.8449612403100775,0.15503875968992248
4732,Mono_cellstate_5_09_001_2000_75_1000,Mono,cellstate,5,0.9,0.01,2000,75,lower_triangle,0.8459955257270694,0.6385822196397444,0.3614177803602557
4733,Mono_cellstate_5_09_001_2000_75_1000,Mono,cellstate,5,0.9,0.01,2000,75,upper_triangle,0.8283668903803132,0.618873826903024,0.381126173096976
4734,Mono_cellstate_5_09_001_2000_100_1000,Mono,cellstate,5,0.9,0.01,2000,100,diagonal_window,0.8305110145361906,0.8567639257294429,0.14323607427055704
4735,Mono_cellstate_5_09_001_2000_100_1000,Mono,cellstate,5,0.9,0.01,2000,100,lower_triangle,0.8396972824217406,0.6512875536480687,0.3487124463519313
4736,Mono_cellstate_5_09_001_2000_100_1000,Mono,cellstate,5,0.9,0.01,2000,100,upper_triangle,0.8376332989336085,0.6054025423728814,0.3945974576271186
4737,Mono_cellstate_5_09_001_3000_10_1000,Mono,cellstate,5,0.9,0.01,3000,10,diagonal_window,0.7416020671834626,0.7425,0.2575
4738,Mono_cellstate_5_09_001_3000_10_1000,Mono,cellstate,5,0.9,0.01,3000,10,lower_triangle,0.7486772486772487,0.4105263157894737,0.5894736842105263
4739,Mono_cellstate_5_09_001_3000_10_1000,Mono,cellstate,5,0.9,0.01,3000,10,upper_triangle,0.7857142857142857,0.43209876543209874,0.5679012345679012
4740,Mono_cellstate_5_09_001_3000_25_1000,Mono,cellstate,5,0.9,0.01,3000,25,diagonal_window,0.7689063817824009,0.7992700729927007,0.20072992700729927
4741,Mono_cellstate_5_09_001_3000_25_1000,Mono,cellstate,5,0.9,0.01,3000,25,lower_triangle,0.8041695146958305,0.6404886561954625,0.35951134380453753
